"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000138160",155.127137823568,0.582200379249034,0.210814180234859,2.76167560740188,0.00575055824421315,0.0416988392386662
"ENSG00000138166",402.172984276172,-1.2778084466051,0.251941399222145,-5.07184786045589,3.93971306497895e-07,1.21024078202701e-05
"ENSG00000138311",109.655568696272,1.01044752413558,0.255604487187466,3.95316817499567,7.71231909521751e-05,0.00123563319297084
"ENSG00000138316",799.568584106461,2.40938630760908,0.305063267876791,7.89798891350691,2.83439352832289e-15,4.31780358392467e-13
"ENSG00000138356",4456.81245345477,-1.45507329172311,0.313034086395778,-4.64829025003821,3.34697729158028e-06,8.20627611662526e-05
"ENSG00000138375",610.508835082587,0.281556810806394,0.0844944365366009,3.3322526588414,0.000861460079973132,0.00940671891086995
"ENSG00000138380",237.04105522242,0.575948017219971,0.160563981739888,3.5870312319048,0.000334464276283333,0.00429579721819332
"ENSG00000138382",341.468285249803,-0.454111053401529,0.154669228155507,-2.93601422090862,0.00332459080957014,0.0275345455418276
"ENSG00000138385",1817.38844548674,-0.824371472459202,0.212209757810575,-3.88470106636219,0.000102455872232647,0.00158282825057668
"ENSG00000138400",22.9389456601657,0.981911314576397,0.358524876381845,2.73875365214719,0.00616725658370844,0.0441519505424581
"ENSG00000138459",887.883582292793,-0.313006613997725,0.101458877386802,-3.08505891312415,0.00203511837526193,0.018789207652381
"ENSG00000138468",328.207457527572,0.752321827988706,0.146613446344139,5.13132899299575,2.87703537439573e-07,9.21891421261116e-06
"ENSG00000138483",4.87042376809505,-3.67454847022459,1.01454768802698,-3.62185879834845,0.000292493768749628,0.00386389894444514
"ENSG00000138587",72.5729373702278,0.64017258125206,0.231478990826591,2.76557530757353,0.00568224832618422,0.041300189730987
"ENSG00000138604",1443.51596046545,-0.919597035508013,0.172187032541524,-5.34068693753838,9.25950395979815e-08,3.38090139671608e-06
"ENSG00000138615",840.380551881747,-1.3690599415119,0.325387050982083,-4.20748132840507,2.58232732304995e-05,0.000487234043643486
"ENSG00000138658",64.105512894453,0.976962150820703,0.215580426484414,4.53177575883186,5.84899202119376e-06,0.000132565264285227
"ENSG00000138669",239.22106335673,1.63729767773772,0.393627515437765,4.15951023118094,3.1893073543147e-05,0.000583973174186589
"ENSG00000138678",118.0698543624,-1.16003261967644,0.198311113274702,-5.8495593137514,4.92877103734068e-09,2.44269892610604e-07
"ENSG00000138686",639.791099226706,-0.48445488219681,0.115061268330393,-4.21040797851907,2.54909938621702e-05,0.000481943154555883
"ENSG00000138696",44.4097751506205,-0.889306923386016,0.253707921279481,-3.50523909108209,0.000456197398097575,0.00560742635161602
"ENSG00000138735",6850.26951693182,1.16618269019702,0.229485599835343,5.08172491447728,3.74022801889803e-07,1.15686470921513e-05
"ENSG00000138802",1234.2776968396,-0.493344595880857,0.120402110952818,-4.09747463708658,4.17681915516934e-05,0.000735793213258978
"ENSG00000138829",15701.2752863824,-2.07370706759559,0.67079749781148,-3.09140549027268,0.00199211387256044,0.0184287886120138
"ENSG00000139055",17.49711290331,-2.06270746577733,0.715449966446347,-2.88309114894902,0.00393793475093099,0.0313164387445668
"ENSG00000139132",1223.46614081102,-2.2539149350255,0.205632039413187,-10.9609131994095,5.89019758452668e-28,4.0544193373492e-25
"ENSG00000139154",655.645979273712,0.26639854398705,0.0956159180329578,2.78613173901886,0.00533411885710558,0.0394487063109061
"ENSG00000139173",173.273714717934,0.629776869655919,0.144550675468513,4.35678953152386,1.31984068957621e-05,0.000274991471028855
"ENSG00000139220",64.4287170234692,-0.992127573904945,0.333170822351292,-2.97783451414859,0.0029029267462639,0.0247708418637808
"ENSG00000139269",16.8065994873514,1.85151087393124,0.421969157835203,4.38778721039686,1.14509725308121e-05,0.000242663995992181
"ENSG00000139289",1975.8673223812,0.991154139443618,0.0983188064436252,10.0810229018792,6.70246879197385e-24,2.83103142042805e-21
"ENSG00000139291",526.020604939608,-0.702262234208861,0.154816731823449,-4.5360874495769,5.73074254832428e-06,0.00013068202485964
"ENSG00000139329",13692.8259397137,0.85836914990707,0.292867015493333,2.93091780397718,0.00337962190870072,0.0278785056250346
"ENSG00000139354",124.248595580077,1.12942393356699,0.244318533926606,4.62275176350834,3.78682783174001e-06,9.14018685856716e-05
"ENSG00000139410",64.0240004812187,0.830008264569833,0.254654938577632,3.25934485781356,0.00111669837281078,0.0116333179701168
"ENSG00000139436",935.855154027469,-0.514830277696029,0.127375634001769,-4.04182700820848,5.30363542912246e-05,0.000898523832727811
"ENSG00000139437",395.949232751217,-0.37518525706063,0.120848420679269,-3.10459379569692,0.00190540503395817,0.0177059762780563
"ENSG00000139567",871.096694833981,-0.851601875207977,0.172072843002688,-4.94907772980002,7.45659657567658e-07,2.13859332344057e-05
"ENSG00000139624",670.354005498229,-0.47368651444959,0.10979303143459,-4.31435864608394,1.60066911357078e-05,0.00032405703132585
"ENSG00000139644",10990.0802883539,-0.307767078890247,0.104402179564317,-2.94789898232582,0.0031994159443168,0.0266641907287568
"ENSG00000139687",1188.60705079914,-0.321907971791632,0.0835155290381244,-3.85446845034871,0.000115981337930575,0.00174960484207771
"ENSG00000139793",1671.81267973834,-0.511957742928205,0.12622771557195,-4.05582673035375,4.99572843004149e-05,0.00085414547260645
"ENSG00000139880",158.634803372954,0.752786545249063,0.203370746243904,3.70154783395563,0.00021428824707873,0.00296100154048936
"ENSG00000139910",307.419212023495,0.606275615847698,0.189068790288734,3.20664037106194,0.00134294767487511,0.0134620725661024
"ENSG00000139946",386.865775766988,0.669557364724873,0.160747571517504,4.16527203741901,3.10981524794275e-05,0.000570542116318025
"ENSG00000140092",9406.33822810363,-0.325107135818883,0.10453715516109,-3.10996731561995,0.00187108046868246,0.0175085069491908
"ENSG00000140105",2493.98511104818,1.33459486972888,0.223920894692137,5.96011761905371,2.5205644534534e-09,1.34999107687122e-07
"ENSG00000140265",499.75469569812,0.278612403468997,0.100869115052636,2.76211805093769,0.00574277101970339,0.0416586258396516
"ENSG00000140299",1709.8147878294,-0.285074756157233,0.0954264751256954,-2.98737594343428,0.00281383468808703,0.0242443753723215
"ENSG00000140332",447.23544700882,0.437412678618698,0.148107438646476,2.95334712838278,0.00314348260415832,0.0262923601252396
"ENSG00000140374",1284.83561830315,-0.315809989542413,0.0981539872937703,-3.21749526687294,0.00129315160624128,0.0130615340228229
"ENSG00000140443",4564.24397435013,-0.562996775402963,0.113963389593666,-4.94015470591317,7.80606115468409e-07,2.22508660367797e-05
"ENSG00000140450",1269.75422771191,0.727749527519216,0.122050980345448,5.9626684313344,2.4815164285083e-09,1.33291857872332e-07
"ENSG00000140455",252.635746786853,0.495610837119684,0.11707397867012,4.23331335237329,2.30273303232121e-05,0.000445123964048429
"ENSG00000140497",1317.84994533705,-0.311101560228207,0.0952584816049517,-3.26586730112266,0.00109129375772747,0.0114327477380863
"ENSG00000140511",146.448873946327,-1.3410039313463,0.383715655118147,-3.49478556180723,0.000474442773723874,0.00578957252111504
"ENSG00000140545",9199.62673062643,-1.09382327259947,0.16997512601281,-6.43519612697354,1.23313997719374e-10,8.9523072172444e-09
"ENSG00000140564",2480.850853577,-0.494693206527899,0.130878703770759,-3.77978381719289,0.000156964582266026,0.00227345849167789
"ENSG00000140600",11.2052805172293,2.77328569224652,0.774400048418357,3.58120547372216,0.000342012540605072,0.00438063615930066
"ENSG00000140682",1826.94963082244,-0.622889596300654,0.124041821100441,-5.02160957308326,5.12402585665004e-07,1.54594189197794e-05
"ENSG00000140807",96.2206654269905,-2.51058829298413,0.379087604988459,-6.62271269212445,3.52666077533948e-11,2.92602636203947e-09
"ENSG00000140995",1000.77626689966,-0.246568399107966,0.0893219998292438,-2.76044423075311,0.00577228123486179,0.0418400338338168
"ENSG00000141150",151.081935316277,-1.57176559356924,0.303883436930173,-5.17226476522446,2.31273560820558e-07,7.59402672765031e-06
"ENSG00000141298",2049.47544455989,-1.21736960234317,0.18686990283877,-6.5145300760043,7.29175713180252e-11,5.53131862426734e-09
"ENSG00000141401",627.527233035192,-2.35552276529664,0.233148534103688,-10.1030991867574,5.3523419678419e-24,2.36841132077004e-21
"ENSG00000141452",296.434702514611,-0.527671238117735,0.149092158890349,-3.53922863579844,0.000401298121864721,0.0050290799695589
"ENSG00000141458",936.347762027973,-0.859587287056915,0.189644173617359,-4.53263219565758,5.82531964908684e-06,0.00013235154728396
"ENSG00000141469",53.4365283575179,3.86508550126859,1.01333212253003,3.81423367061381,0.00013660616768205,0.00202296862659036
"ENSG00000141522",2530.32392391051,-0.456595922665413,0.0973162431636637,-4.69187781835683,2.70708788131395e-06,6.82648958944638e-05
"ENSG00000141574",628.619794011233,0.688132664388373,0.136046849403319,5.05805659893203,4.23550736863952e-07,1.29468592839088e-05
"ENSG00000141867",1490.7226790944,-0.466774921571569,0.118027850617658,-3.9547862570475,7.66031048293996e-05,0.00122835953688903
"ENSG00000142002",1297.46586457429,-0.446043076041427,0.108685843603042,-4.10396663681913,4.06126057101354e-05,0.000718159159964669
"ENSG00000142102",601.69064653268,-0.458037079491063,0.1599368286426,-2.86386245981285,0.00418509691044514,0.0327494846655254
"ENSG00000142227",2282.8695838963,0.599323809624175,0.13533092312922,4.42857992664333,9.48555670575712e-06,0.000205225927097202
"ENSG00000142279",532.104273804327,-0.656569240223049,0.165965690263846,-3.95605404453934,7.61979297979164e-05,0.0012229175520676
"ENSG00000142327",960.811915585586,-0.605745904115509,0.0942708171034114,-6.42559301730704,1.31356411953382e-10,9.38945736982159e-09
"ENSG00000142459",569.959854040215,0.36699302103397,0.101802471008205,3.60495199575647,0.00031221063244668,0.0040555013132876
"ENSG00000142634",562.850530168129,-0.421896611332932,0.153332876344157,-2.75150783962327,0.00593215999034923,0.0427819920142182
"ENSG00000142794",969.763463627553,-0.448751472585047,0.141707564365365,-3.16674324758015,0.00154156358984817,0.0150235759398679
"ENSG00000142864",5386.57872036046,-0.434791176820628,0.110938175100609,-3.91922056069806,8.88357920348064e-05,0.00140153921474268
"ENSG00000142871",5220.28645755339,-1.81851276637357,0.339280836338581,-5.35990416080799,8.32661131522814e-08,3.0765421728333e-06
"ENSG00000142875",1011.1632525979,0.591361150643578,0.116545616097352,5.07407460225365,3.8938627980291e-07,1.20012338476568e-05
"ENSG00000143013",1508.68229966748,0.379571593659096,0.117274120137013,3.23661855843077,0.00120954970595902,0.0123785689896742
"ENSG00000143067",220.893028263847,0.721947736543569,0.235622952104877,3.06399580386476,0.00218401973422152,0.0198484140638176
"ENSG00000143106",1041.72800442107,-0.463632043427498,0.101546381565863,-4.56571702780748,4.9778988653001e-06,0.000115642813014503
"ENSG00000143127",265.813854593428,-3.72784437799954,0.77103377530705,-4.8348652126361,1.33235881806649e-06,3.58867951213997e-05
"ENSG00000143226",21.5687267911938,1.24978968136558,0.421910075510504,2.96221814530824,0.00305431304582065,0.0257232466058868
"ENSG00000143320",1492.12556609689,1.67067802257625,0.19567317843003,8.53810438395703,1.3644163923575e-17,2.75626941869176e-15
"ENSG00000143322",1137.68077678878,-0.531692170129965,0.11152083757974,-4.7676486445844,1.86388469808752e-06,4.87205303993762e-05
"ENSG00000143344",1077.62700223375,1.06919830908639,0.154816643276065,6.90622330042267,4.97726320149067e-12,4.89430881479916e-10
"ENSG00000143382",3069.10125529672,-0.886023371504709,0.318660985783993,-2.78045763689851,0.00542823415942892,0.0400177265129042
"ENSG00000143384",5933.54041739554,-0.594880607699963,0.110493980199662,-5.38382821059586,7.29181003512958e-08,2.73774322228047e-06
"ENSG00000143398",1261.35789339101,-0.38618260526554,0.113259580206074,-3.40971249021837,0.000650313960765708,0.007492923100329
"ENSG00000143416",1363.98756964213,0.626550783496724,0.20957660792771,2.98960265504843,0.00279340565042272,0.0241354923352424
"ENSG00000143434",183.22127702874,-0.859258909991926,0.256984809859345,-3.34361750977508,0.000826936639318924,0.00911002812195745
"ENSG00000143466",184.952135221006,0.446379457061355,0.165211413317042,2.7018681584955,0.00689510974486332,0.0480846583896003
"ENSG00000143493",314.244499257913,0.569929893672893,0.178318901966758,3.19612720461423,0.00139285690009421,0.0138577331307553
"ENSG00000143494",18.9609226599384,3.94191458656024,0.599862541844496,6.57136312335721,4.98567054430554e-11,3.94292285386887e-09
"ENSG00000143507",318.948951565759,1.17614849564052,0.199695696922876,5.88970375307965,3.86888532389646e-09,1.96456922799497e-07
"ENSG00000143549",4069.84150727786,-0.368830709584836,0.101819146375985,-3.62241015282984,0.00029187085196089,0.00386079699906985
"ENSG00000143570",2223.6152525423,-0.31751748274914,0.0658204502748053,-4.82399438811921,1.4071137787643e-06,3.77362331577698e-05
"ENSG00000143702",2135.65932940291,0.469723785352113,0.137452174233713,3.41736162393059,0.000632312288157912,0.00730816161406393
"ENSG00000143740",510.374491349128,0.440265036393955,0.0943724882607455,4.66518414961709,3.08340779287009e-06,7.65088569165428e-05
"ENSG00000143748",245.168704368301,0.371618665658301,0.131861602334925,2.81824776187992,0.00482865338009308,0.0366287849261347
"ENSG00000143753",2492.34904148346,-0.394693084625181,0.125044126975689,-3.15643040717873,0.00159712994615143,0.0154415031171249
"ENSG00000143761",5711.22513701889,-0.313668685320616,0.0755456594244573,-4.15204113261162,3.29523015057188e-05,0.000600999532368778
"ENSG00000143771",1080.80302286244,-0.50663672326668,0.117046833980107,-4.32849574857178,1.50131230441722e-05,0.000306614166786748
"ENSG00000143772",1242.3096655011,0.860529390511115,0.270930080616512,3.1762046818609,0.00149215629189351,0.0146187267711339
"ENSG00000143786",77.7765759900729,1.51648935608607,0.223700326801462,6.77911104453585,1.20917565473615e-11,1.09622095333031e-09
"ENSG00000143811",299.697973829178,-0.392780161501528,0.110078825523672,-3.568171804459,0.000359480770795605,0.0045732672284291
"ENSG00000143862",496.153145930915,-0.376197322504551,0.110840967651847,-3.39402777216987,0.000688727076943625,0.0078645727513915
"ENSG00000143869",99.0938255643294,-1.94962618034384,0.394750910814844,-4.93887696501934,7.85737656676851e-07,2.23286457940967e-05
"ENSG00000143878",3314.35130573517,-1.19920509051276,0.17473147912207,-6.86313134037501,6.73672339591447e-12,6.32333355116517e-10
"ENSG00000143891",528.391197527252,1.11204279162218,0.143348924449174,7.75759424701139,8.65555524685932e-15,1.20047383778269e-12
"ENSG00000144036",1481.15145384855,0.323831689127731,0.0831305829976288,3.89545793437979,9.8013372420231e-05,0.00152305896858695
"ENSG00000144118",1104.3847495222,-0.267798490301089,0.0899554312518311,-2.97701302271994,0.00291071646087351,0.0248031478337158
"ENSG00000144120",61.9845578767272,0.738326664418475,0.230574837550852,3.20211291162957,0.0013642351305251,0.0136386820337864
"ENSG00000144136",692.534866798658,0.501504282850922,0.127670531166446,3.92811307565647,8.56149571311809e-05,0.00135763991321075
"ENSG00000144228",404.450994778148,-0.504357503162538,0.105433759695221,-4.78364334744861,1.72146021726471e-06,4.52522463053247e-05
"ENSG00000144233",642.767275151236,-0.334290727515516,0.089832299539031,-3.72127541241745,0.000198219109321455,0.00277445786667835
"ENSG00000144306",475.303198382865,0.298411388093542,0.0992269441940904,3.00736247112318,0.00263525335235788,0.023091081354819
"ENSG00000144357",1161.74036914889,-0.275852306208728,0.10257275823167,-2.68933302530181,0.0071594954478409,0.0494643951294138
"ENSG00000144362",62.3746227709106,-1.45107387199209,0.338345446875117,-4.28873473958016,1.79693821587521e-05,0.000359097814430546
"ENSG00000144369",1303.27274542406,1.35032372283274,0.116074194953801,11.6332809662836,2.79157533471976e-31,2.88230153309815e-28
"ENSG00000144648",25.4179174064972,-2.20833858915398,0.683549476722978,-3.23069311637986,0.00123490450479519,0.0125895228862417
"ENSG00000144724",3000.69069923159,-0.925369668084697,0.169379182638386,-5.46330224098617,4.67357867820759e-08,1.85992419131666e-06
"ENSG00000144744",961.776472626349,-0.320488513595731,0.100600666517689,-3.18574940593836,0.00144379597339834,0.0142599071152814
"ENSG00000144746",5729.49372963527,-0.502295109936878,0.089409080916623,-5.61794288440662,1.93244352711677e-08,8.45046187093297e-07
"ENSG00000144747",1055.20443797012,-0.318512986959305,0.0816010645853458,-3.90329450452421,9.48921208019738e-05,0.0014832380698946
"ENSG00000144802",379.614451040145,-0.547701941058346,0.195469333025782,-2.80198398684926,0.00507893945548966,0.0380306566399175
"ENSG00000144824",1775.82676904464,0.378839778570688,0.137998683985013,2.74524196630621,0.0060466297085711,0.0433936200861824
"ENSG00000144827",330.844033459377,0.628507394311517,0.124550426497522,5.04620828676182,4.50664106817713e-07,1.3708007242565e-05
"ENSG00000144891",117.660308059197,-1.22745539856973,0.442997077557057,-2.77079795952297,0.0055919112297959,0.0408512854582377
"ENSG00000144895",1224.00696953941,0.192201081047206,0.0712171264521646,2.69880421497074,0.00695891027161227,0.0484205718449697
"ENSG00000145014",277.798565594268,0.429017560364791,0.159260494821417,2.69381029392041,0.00706403582889404,0.049005265352742
"ENSG00000145016",399.157442558419,-0.418520390632489,0.116097391452056,-3.60490778817647,0.000312263781507375,0.0040555013132876
"ENSG00000145041",577.755572447119,-0.350962691187577,0.114116293355506,-3.07548274543255,0.00210162088234348,0.0192882094312857
"ENSG00000145242",26.3220865807901,1.4935916298195,0.426339885139629,3.50328853077009,0.000459551385666408,0.00563746699842257
"ENSG00000145244",167.01361710736,-1.95569555257335,0.291560439032619,-6.7076848939528,1.97736338802777e-11,1.71725694235963e-09
"ENSG00000145362",1979.7948623473,0.999498286900848,0.185705730991814,5.38216177585227,7.35965746731725e-08,2.75209726418694e-06
"ENSG00000145386",171.655368810212,-0.984221521051567,0.268696409538145,-3.66295002878273,0.000249327191987405,0.00337736578942123
"ENSG00000145390",8442.05371962528,-2.30681438364585,0.590778391538079,-3.90470338232939,9.43410242563786e-05,0.00147586526582895
"ENSG00000145431",1011.11729544599,0.748821632325718,0.188877917838394,3.96458008906269,7.35252589019479e-05,0.00118899313478904
"ENSG00000145506",157.505016362646,-1.37722623182096,0.481805207245748,-2.85847103997465,0.00425687963310412,0.0332272608069047
"ENSG00000145569",20.5334762848359,-2.41972027417825,0.656851131871203,-3.68381838253833,0.000229765978729387,0.00314447769859032
"ENSG00000145604",618.773243803063,-0.936862576895762,0.221660460035443,-4.22656605849307,2.37284634722355e-05,0.000456042909649945
"ENSG00000145632",523.67753307386,1.02915669011499,0.253040405849815,4.06716345027449,4.75888651003221e-05,0.000820444395073734
"ENSG00000145675",3495.18501005827,-1.62869677543932,0.283223980225355,-5.7505610017323,8.8947802191028e-09,4.20634835552228e-07
"ENSG00000145685",2018.16368824202,1.24346121427313,0.15279740461154,8.13797339970796,4.01949122917905e-16,6.72993193642276e-14
"ENSG00000145687",731.427792572339,0.70161797140467,0.148696542701542,4.71845517493257,2.37642315124934e-06,6.06673410246828e-05
"ENSG00000145777",152.372544224853,2.78658634806389,0.261723972553972,10.6470428401023,1.79992202333737e-26,1.0453609626164e-23
"ENSG00000145861",91.5670039512737,1.022790102165,0.326420656372088,3.13334981165874,0.00172823338092659,0.0164376752223749
"ENSG00000145901",2570.81371839538,-0.570429877680051,0.135420910715982,-4.2122732350871,2.52813468144134e-05,0.000479932411180668
"ENSG00000145907",2892.17126188813,-0.296851240856736,0.104371531372372,-2.84417826349261,0.0044526128802547,0.0344082371640472
"ENSG00000145911",65.4293136547963,1.34879423934992,0.341919059984745,3.94477640237458,7.98744742508421e-05,0.00127422069008747
"ENSG00000145990",152.739421188504,-0.827303913906719,0.273080304799211,-3.0295261114309,0.00244937729686174,0.0217702903214612
"ENSG00000146006",46.8075965458274,4.1238037313749,0.463508680153103,8.89692881266593,5.74133002411367e-19,1.36798228843785e-16
"ENSG00000146122",1942.41443351691,-1.6531075669845,0.25717121322898,-6.42804280552429,1.2925734716144e-10,9.2750880192871e-09
"ENSG00000146143",378.677546252167,0.430218201149284,0.146603444137673,2.93457090097606,0.00334009234915319,0.0276506086008962
"ENSG00000146242",1777.77337699759,0.444507881019129,0.148792494968609,2.98743482400041,0.0028132927349398,0.0242443753723215
"ENSG00000146247",1489.34610125088,0.458854950795274,0.104051354773969,4.40988924932355,1.03423499120885e-05,0.000221443056585444
"ENSG00000146250",313.689977800113,2.73137461922869,0.346376503999811,7.88556552678348,3.1311423219249e-15,4.69292581072373e-13
"ENSG00000146278",2230.90736962271,-0.463808984105921,0.137517878299549,-3.3727177138061,0.000744302174639472,0.00837847117848249
"ENSG00000146281",409.852222743779,-0.585691504997223,0.134754607577968,-4.34635605805426,1.38417813459057e-05,0.000285832784792953
"ENSG00000146373",818.987563806969,-1.08987443150923,0.154477261358174,-7.0552418001652,1.72300840298208e-12,1.8836535982013e-10
"ENSG00000146409",175.221142735161,0.734147433023673,0.184932454555962,3.96981392361023,7.19287825868064e-05,0.00116750779421467
"ENSG00000146411",762.966844324659,0.927017897464735,0.189024838061954,4.90421209704145,9.38030913250948e-07,2.62154955229607e-05
"ENSG00000146416",614.849091293071,0.39599375852895,0.134051287630997,2.95404666025293,0.0031363658091309,0.0262604141510163
"ENSG00000146433",1580.4195470062,-0.287329895821254,0.0856973960312068,-3.35284278318822,0.000799861270783749,0.00886958336367301
"ENSG00000146535",2944.67378629676,-0.375892782908585,0.112983705023101,-3.32696456388759,0.000877975376024709,0.00954432577054874
"ENSG00000146592",669.401293086846,1.99489038122359,0.221555860756717,9.00400636846216,2.17627522114674e-19,5.69663027957918e-17
"ENSG00000146966",2650.69272130896,-0.429273229761156,0.128071746444003,-3.35181834932537,0.000802826767047444,0.00889185665409818
"ENSG00000147027",12593.3295910107,-1.14921725238279,0.266988506836287,-4.30436974984645,1.67461779539538e-05,0.00033755717708702
"ENSG00000147100",1313.5809520324,0.473451616261367,0.0830827581146899,5.69855439329302,1.20827584327868e-08,5.51739718607722e-07
"ENSG00000147119",453.232746335031,-1.5488423952862,0.210722598989503,-7.35014850193335,1.97986765983914e-13,2.45305603054069e-11
"ENSG00000147130",1009.89230774178,0.585736812791277,0.0965708601148052,6.06535772897687,1.31660272530981e-09,7.64658176558836e-08
"ENSG00000147140",4204.86123824425,0.405149574477737,0.0880612896004134,4.60076812769995,4.2093579586134e-06,9.95364892667364e-05
"ENSG00000147202",1230.12257039951,-0.687308252871078,0.193612373601204,-3.54991904746115,0.000385349628486114,0.00486530084606959
"ENSG00000147274",2945.34576060459,0.471645166412695,0.136487175964978,3.45560059454757,0.000549068265836588,0.00648724330614938
"ENSG00000147324",449.846712374942,-0.444025370235731,0.131685478104263,-3.37186284036704,0.000746616206830772,0.00839943232684619
"ENSG00000147437",98.8004083730938,-0.702943193928104,0.222450572827518,-3.15999722991564,0.0015777063886893,0.0152796629670613
"ENSG00000147459",1154.5131771835,-0.755647452758151,0.189875790251406,-3.97969352363265,6.90041684404113e-05,0.00113090164944007
"ENSG00000147475",1664.39716221298,0.406698245386736,0.117461003240212,3.46241079309551,0.000535359352975357,0.00635354634421903
"ENSG00000147526",8587.9138153644,-0.8934623143512,0.150033649441494,-5.95507952834012,2.59945392391247e-09,1.38426507667373e-07
"ENSG00000147576",242.963584113988,-1.49124523008297,0.279419083762343,-5.3369483930859,9.45239292780993e-08,3.43782235936101e-06
"ENSG00000147649",3480.07246259658,-0.53616816144029,0.14822252919824,-3.61731893485093,0.000297670425753853,0.00391799211234798
"ENSG00000147655",151.372682040395,1.48209778537813,0.506826115125704,2.92427272618053,0.00345262101781971,0.0283422975336481
"ENSG00000147679",376.045887653302,-0.325457019264381,0.113761554461535,-2.86087000836846,0.00422480239442732,0.0330184829690629
"ENSG00000147883",517.030621475995,1.48918483730284,0.277919530618472,5.35833100318234,8.39942518435178e-08,3.09728803672972e-06
"ENSG00000147905",374.064301515028,0.352451460600453,0.130735820022917,2.69590583926173,0.00701975070139853,0.0487891050057934
"ENSG00000148082",839.420930904349,-0.697881444899622,0.232594597272337,-3.00041984243726,0.00269607704988293,0.0235131825303023
"ENSG00000148110",1501.47211294004,-0.374487454969462,0.0927797978915113,-4.03630384501759,5.42998842632564e-05,0.000915756215093122
"ENSG00000148120",743.999875010981,-1.10060778382212,0.167521114844368,-6.56996453757256,5.03272464852638e-11,3.96327066071452e-09
"ENSG00000148153",376.329398088783,0.392712178361,0.113096595202693,3.47236075194991,0.000515902569704639,0.0061858382309424
"ENSG00000148158",794.689363789277,0.571354109126269,0.181904219467347,3.14096127511122,0.00168394296637856,0.016107092141094
"ENSG00000148175",11193.718773887,-1.45146587997405,0.0848248918320098,-17.1113201399489,1.22198224882846e-65,1.13552700472384e-61
"ENSG00000148180",13032.1643691024,-0.528190944310412,0.155751460429918,-3.39124232191761,0.000695765545230233,0.00793300776570791
"ENSG00000148219",127.279582532385,0.806183825670258,0.209008747645264,3.85717743756131,0.000114703898382073,0.00173314792799254
"ENSG00000148339",306.787167697161,-0.459138936799552,0.117502809694203,-3.90747198296316,9.3266852405046e-05,0.00146152146032696
"ENSG00000148343",576.21224044937,-0.388053495195252,0.1424799542723,-2.72356555121871,0.00645813981251269,0.0458809359386653
"ENSG00000148356",348.001298448618,0.503922758121657,0.144093003102088,3.49720491122415,0.000470160543370837,0.00574864059114935
"ENSG00000148399",287.214166398885,0.293999978896639,0.106668096823708,2.75621284761963,0.00584749314612105,0.0422862490741867
"ENSG00000148400",244.640247328908,0.773909439850456,0.191249507277659,4.04659573175727,5.19678772133563e-05,0.000882836378437137
"ENSG00000148411",1257.91982379611,-0.379884943707733,0.115717299545367,-3.28287079978738,0.00102755748568257,0.0108753735030812
"ENSG00000148468",539.880551691241,0.681304813969395,0.15529955108626,4.38703659607471,1.1490546229296e-05,0.00024322528664176
"ENSG00000148484",2645.93387626903,-0.368883580459227,0.12614301467068,-2.92432824300472,0.00345200524174725,0.0283422975336481
"ENSG00000148541",91.2060763280405,1.29400053289153,0.47171959220285,2.74315621882222,0.00608517284638743,0.0436315344714932
"ENSG00000148672",2596.7868471471,-0.271343763966178,0.0931274917142662,-2.91368057886403,0.00357195183831962,0.0290595527217349
"ENSG00000148677",5.28541894388298,-3.8580923097924,1.39796776560432,-2.75978631604901,0.00578391795816349,0.0418917050866985
"ENSG00000148719",1085.43039414993,-0.351725743925734,0.100840621987336,-3.4879370733146,0.000486762624410135,0.00589731641112279
"ENSG00000148730",3283.61671568989,-0.69689338832293,0.201828587177211,-3.45289732277142,0.000554600059581378,0.00653655055883653
"ENSG00000148814",217.847211815281,0.499388322431223,0.142523802051882,3.50389419340241,0.000458507493993857,0.005628376338095
"ENSG00000148841",491.560901547143,-0.470034760166664,0.156246349233358,-3.00829275354559,0.00262719923297748,0.0230422358399653
"ENSG00000148848",1365.17398590702,1.83307315853943,0.277211541456771,6.61254271343275,3.77774061838429e-11,3.10660661029522e-09
"ENSG00000148908",408.260975443912,0.633393987311686,0.146262347097386,4.3305334549975,1.48748543562604e-05,0.000304459436355836
"ENSG00000148925",504.987927414137,0.335229637695243,0.102863157299875,3.25898646799219,0.00111811000917041,0.0116414983307742
"ENSG00000148926",17317.5452388048,-0.659662942487071,0.166668883135411,-3.95792501921984,7.56036811802001e-05,0.00121442905335697
"ENSG00000149090",6312.91366239915,0.391259119058619,0.104633787971919,3.73931907314321,0.000184519397808152,0.00260386712852279
"ENSG00000149212",2822.88634293372,0.534845269010621,0.124682703418263,4.28965088458515,1.78954201401233e-05,0.000358004718303759
"ENSG00000149218",2027.18573134681,-1.96182696551716,0.250628488727029,-7.82762955433164,4.97154237870754e-15,7.03947680139413e-13
"ENSG00000149256",648.755202623655,1.43751748447906,0.32737613574117,4.39102710166874,1.1281647627316e-05,0.000239348654285008
"ENSG00000149257",6909.67316286932,0.671966573036938,0.172294850381095,3.90009667468662,9.61542853643412e-05,0.00149918405494654
"ENSG00000149289",397.581193360721,-0.729237909725374,0.123615085195103,-5.89926309215749,3.65128627449953e-09,1.87456230418712e-07
"ENSG00000149403",45.0598704159493,2.17468752832191,0.599600385297531,3.62689481469028,0.000286850076563765,0.00380353453150349
